epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
14,1024,4120,0.0480,0.0603,0.3527,7.3033,-0.1953,0.3496,6100.5
14,1344,4140,0.1396,0.0551,0.1090,4.8310,-0.0081,0.3495,6138.4
14,1664,4160,-0.7738,0.5320,0.0997,4.0525,-0.4141,0.3496,6173.6
14,1984,4180,0.2620,-0.8816,0.0995,3.9941,0.0983,0.3498,6210.8
14,2304,4200,-0.1604,-2.5038,0.0717,7.2870,-0.1441,0.3496,6247.6
14,2624,4220,-0.1899,-0.4554,0.2628,7.7893,-0.2434,0.3496,6284.4
14,2944,4240,0.0716,1.5110,0.2349,8.9396,-0.3444,0.3494,6318.1
14,3264,4260,-0.7537,-0.4241,0.0950,6.1404,-0.3275,0.3495,6350.8
14,3584,4280,0.1470,0.4328,0.0667,4.5621,-0.2507,0.3496,6387.3
14,3904,4300,-0.2418,-0.4979,0.1455,4.6665,-0.0321,0.3495,6422.9
14,4224,4320,0.2128,0.3160,0.1534,6.2084,-0.2648,0.3494,6454.2
14,4544,4340,-0.5279,-2.2249,0.0712,5.3709,0.2750,0.3496,6490.8
14,4864,4360,0.0489,-1.0431,0.0879,6.3612,-0.2384,0.3497,6526.1
15,192,4380,0.3634,-1.5331,0.1714,5.9043,0.1529,0.3499,6561.7
15,512,4400,0.4422,-0.3832,0.1204,8.8009,-0.4420,0.3497,6600.4
15,832,4420,-0.7852,-2.4060,0.2150,7.3009,0.0120,0.3495,6635.2
15,1152,4440,-0.4448,-3.2727,0.1551,5.3169,-0.0341,0.3495,6674.1
15,1472,4460,0.1521,-0.8136,0.2819,6.6041,-0.0758,0.3494,6709.8
15,1792,4480,-0.3018,0.5851,0.2693,7.6190,-0.2778,0.3493,6748.0
15,2112,4500,0.2248,-1.7953,0.0914,6.7410,-0.0192,0.3492,6783.4
15,2432,4520,-0.6644,-0.3483,0.0804,8.0219,-0.2220,0.3494,6818.8
15,2752,4540,0.3274,-0.0298,0.1142,5.7448,-0.1591,0.3495,6855.0
15,3072,4560,-0.1015,-2.9455,0.1181,8.3685,0.1108,0.3495,6892.8
15,3392,4580,-0.7719,-1.3211,0.1247,6.5036,0.0190,0.3495,6937.2
15,3712,4600,0.0231,-0.1310,0.1852,7.2614,-0.1764,0.3497,6985.2
15,4032,4620,-0.2135,-1.4272,0.1617,5.8292,-0.2408,0.3498,7066.2
15,4352,4640,-0.7692,-0.0761,0.0630,3.8603,-0.0488,0.3498,7221.6
15,4672,4660,0.2557,-1.9061,0.0619,6.2857,-0.1011,0.3498,7328.6
15,4992,4680,-0.1835,0.7854,0.0945,3.1594,-0.2298,0.3499,7371.3
16,320,4700,-0.6339,0.3811,0.0721,3.2702,-0.0600,0.3500,7432.6
