epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
4,1344,1020,-0.2595,-1.0984,0.2267,4.2272,0.2430,0.3395,1603.9
4,1664,1040,-0.0352,-0.8565,0.2712,5.9779,-0.5001,0.3391,1643.6
4,1984,1060,0.1073,-0.1339,0.0824,4.4219,-0.3758,0.3392,1677.3
4,2304,1080,0.1666,-3.4775,0.1521,7.4158,-0.2422,0.3384,1708.8
4,2624,1100,-0.0710,0.7009,0.2530,6.0313,-0.2682,0.3387,1744.4
4,2944,1120,0.1872,-0.1999,0.1741,6.8948,-0.3640,0.3387,1777.7
4,3264,1140,0.5723,0.5582,0.1565,4.8534,-0.6668,0.3391,1826.3
4,3584,1160,0.0290,-0.3670,0.1441,5.9699,-0.3548,0.3387,1945.5
4,3904,1180,-0.0040,-0.6067,0.2213,5.3815,-0.3935,0.3393,2154.0
4,4224,1200,0.1822,0.3470,0.2052,5.9744,-0.7616,0.3385,2255.4
4,4544,1220,-0.0998,-2.0849,0.1579,5.1982,0.0348,0.3383,2324.6
4,4864,1240,-0.4093,-0.9660,0.2287,5.1405,-0.3865,0.3387,2388.4
5,192,1260,-0.0512,-0.1168,0.2003,5.8938,-0.4922,0.3390,2442.2
5,512,1280,0.0146,-0.6711,0.3218,7.6108,-0.6342,0.3385,2510.6
5,832,1300,-0.1344,-1.7989,0.3492,6.2095,-0.0993,0.3385,2672.4
5,1152,1320,0.0702,-0.3165,0.1542,4.8698,-0.3553,0.3377,2774.2
5,1472,1340,0.1636,0.2011,0.1659,5.0937,-0.3848,0.3369,2882.2
5,1792,1360,0.0055,0.4496,0.2389,5.7067,-0.7375,0.3369,2921.7
5,2112,1380,-0.0630,0.2106,0.4412,5.1275,-0.2562,0.3370,2959.6
5,2432,1400,0.0684,-0.1678,0.2039,7.1339,-0.7473,0.3370,2985.9
5,2752,1420,0.0980,-0.5208,0.2347,5.9828,-0.5065,0.3372,3009.6
5,3072,1440,-0.2160,0.4264,0.1912,5.4400,-0.2401,0.3376,3032.7
5,3392,1460,0.3494,-0.9225,0.3152,5.0080,-0.1282,0.3373,3054.6
5,3712,1480,0.3024,-0.3596,0.3662,6.5373,-0.2776,0.3381,3076.4
5,4032,1500,0.2965,0.3776,0.2503,5.3448,-0.6283,0.3380,3098.1
5,4352,1520,0.1812,-0.9049,0.2385,4.0527,-0.2501,0.3380,3121.5
5,4672,1540,0.4957,0.2400,0.2049,6.7887,-0.2776,0.3381,3142.3
5,4992,1560,0.0135,-0.4746,0.1773,4.3011,-0.4949,0.3383,3161.8
6,320,1580,-0.1265,0.6231,0.1668,4.8352,-0.5065,0.3384,3183.0
6,640,1600,0.2391,0.0232,0.1528,5.0743,-0.3663,0.3377,3203.7
6,960,1620,-0.0981,-0.7687,0.1667,7.8391,-0.4733,0.3376,3224.1
6,1280,1640,-0.0849,0.8331,0.1897,5.2953,-0.6212,0.3375,3245.9
6,1600,1660,0.0131,-0.7027,0.1948,3.8070,-0.2110,0.3377,3269.6
6,1920,1680,-0.1122,0.6734,0.1483,3.1135,-0.1512,0.3379,3291.2
6,2240,1700,0.0460,-1.3102,0.1858,4.2328,-0.1508,0.3379,3311.1
6,2560,1720,0.2420,-1.7406,0.2320,4.3456,0.0027,0.3378,3332.1
6,2880,1740,-0.1749,-0.1951,0.3063,5.0267,-0.1445,0.3379,3353.8
6,3200,1760,0.0990,-0.1369,0.1815,5.2945,-0.3642,0.3380,3374.7
6,3520,1780,0.1698,-1.3047,0.2132,7.6977,-0.4900,0.3379,3395.8
6,3840,1800,0.0999,0.5013,0.2222,5.0914,-0.5014,0.3378,3415.8
6,4160,1820,0.2177,0.3652,0.2158,6.2685,-0.1269,0.3379,3437.2
6,4480,1840,-0.0654,-0.4188,0.2219,3.7740,0.1476,0.3383,3458.9
6,4800,1860,0.3103,0.0167,0.2796,4.4473,-0.4742,0.3386,3480.3
7,128,1880,0.3080,-0.1031,0.1150,6.0647,-0.3649,0.3390,3503.1
7,448,1900,0.2641,1.0260,0.0663,5.2750,-0.3606,0.3388,3524.1
7,768,1920,-0.0445,-0.6504,0.0813,4.0762,-0.3612,0.3384,3544.7
7,1088,1940,0.0959,-0.4010,0.1149,5.6727,-0.3668,0.3382,3566.2
7,1408,1960,-0.0146,0.3053,0.0866,6.7075,-0.1344,0.3379,3588.2
7,1728,1980,-0.1778,-0.2118,0.1971,5.0879,0.1223,0.3377,3608.8
7,2048,2000,0.0332,-0.7915,0.1289,5.7242,-0.4081,0.3379,3629.2
7,2368,2020,0.4441,0.1328,0.1458,4.5960,-0.0037,0.3376,3649.0
7,2688,2040,0.1609,-0.5947,0.0946,6.5272,0.0387,0.3372,3670.1
7,3008,2060,-0.2379,-1.1701,0.0639,5.7549,-0.2680,0.3373,3691.8
7,3328,2080,0.3499,0.1850,0.0683,4.2863,-0.4585,0.3373,3715.1
7,3648,2100,0.0583,1.0748,0.2579,4.8678,-0.3741,0.3376,3737.9
7,3968,2120,0.1545,0.0924,0.0899,6.1705,-0.3730,0.3378,3762.1
7,4288,2140,-0.0483,0.4839,0.1497,5.3615,-0.2572,0.3377,3783.3
7,4608,2160,-0.4754,-0.9697,0.1923,5.2143,0.2676,0.3381,3803.1
7,4928,2180,0.1054,-0.5302,0.1840,5.0937,-0.5946,0.3381,3822.9
8,256,2200,0.1069,-0.8411,0.0801,6.1464,-0.2075,0.3385,3843.9
8,576,2220,-0.1298,-0.5096,0.1732,5.9662,-0.1164,0.3385,3863.8
8,896,2240,0.2526,-1.1095,0.2658,7.3904,-0.1963,0.3384,3883.0
8,1216,2260,-0.0523,-0.9149,0.3407,7.7102,-0.3684,0.3382,3902.7
8,1536,2280,0.1275,0.0465,0.1735,5.4508,-0.2490,0.3382,3921.9
8,1856,2300,-0.0080,-0.4823,0.0933,7.2007,-0.5352,0.3382,3942.1
8,2176,2320,0.4959,0.1046,0.2291,5.6384,-0.6110,0.3381,3960.8
8,2496,2340,-0.3811,-2.6170,0.1470,7.2640,0.2019,0.3385,3980.9
8,2816,2360,0.1735,0.6349,0.0784,4.7923,-0.6402,0.3385,4001.4
8,3136,2380,-0.2865,-0.8468,0.2341,8.4245,-0.5965,0.3385,4021.2
8,3456,2400,-0.3804,-1.6263,0.3767,6.0309,0.1689,0.3388,4042.6
8,3776,2420,-0.3284,0.0475,0.2283,6.0848,-0.7436,0.3386,4060.6
8,4096,2440,-0.1388,-0.7120,0.2204,5.0526,-0.2410,0.3386,4081.0
8,4416,2460,0.2476,0.0776,0.0965,5.0033,-0.1585,0.3388,4101.8
8,4736,2480,0.0619,-0.6488,0.1418,5.2524,-0.3485,0.3386,4120.3
9,64,2500,-0.1302,-0.6955,0.0746,7.0685,-0.3393,0.3391,4140.7
9,384,2520,-0.1349,0.7182,0.2138,5.8151,-0.5084,0.3393,4159.8
9,704,2540,0.1359,1.8629,0.1844,7.0776,-0.6105,0.3390,4178.5
9,1024,2560,0.1369,1.2218,0.2010,5.6098,-0.7485,0.3387,4197.5
9,1344,2580,0.0145,-0.7608,0.1962,4.6499,-0.2737,0.3386,4217.0
9,1664,2600,0.1502,-0.1194,0.1282,4.5129,-0.4964,0.3384,4237.8
9,1984,2620,-0.1231,0.3388,0.1137,4.2322,-0.1487,0.3387,4257.1
9,2304,2640,0.1151,0.1386,0.1028,5.8217,-0.6318,0.3387,4277.4
9,2624,2660,0.1177,-0.2810,0.1641,5.6608,-0.5181,0.3388,4297.8
9,2944,2680,-0.2021,-0.8368,0.1345,7.7152,-0.3782,0.3384,4321.2
9,3264,2700,-0.3231,0.0971,0.1346,5.1693,-0.5578,0.3388,4345.6
9,3584,2720,0.0156,-0.1979,0.1458,6.4510,-0.3960,0.3387,4367.1
9,3904,2740,-0.2664,-0.5198,0.1092,5.5799,0.3550,0.3393,4388.2
9,4224,2760,0.2810,-0.0551,0.1375,7.1383,-0.5069,0.3390,4409.0
9,4544,2780,-0.4545,0.1378,0.2097,5.3169,0.0117,0.3394,4430.9
9,4864,2800,-0.1306,-0.8843,0.2257,5.5877,-0.6109,0.3392,4450.0
10,192,2820,0.1504,0.7465,0.1789,5.9894,-0.1153,0.3395,4469.7
10,512,2840,-0.0450,-1.0033,0.1316,7.3117,-0.5262,0.3393,4488.7
10,832,2860,0.0598,-0.6395,0.1196,7.0279,-0.2341,0.3393,4508.3
10,1152,2880,-0.5139,-0.5978,0.0586,5.0708,-0.2033,0.3391,4527.9
10,1472,2900,0.3733,1.0970,0.0620,5.0856,-0.6488,0.3391,4547.4
10,1792,2920,0.1094,1.6708,0.0861,5.7854,-0.7429,0.3391,4567.4
10,2112,2940,0.1452,0.0187,0.1157,6.9506,-0.2153,0.3389,4586.2
10,2432,2960,-0.1830,-0.7838,0.1738,6.4708,-0.4959,0.3390,4605.8
10,2752,2980,0.1001,0.7063,0.1656,4.4487,-0.3667,0.3391,4627.0
10,3072,3000,-0.4613,-1.2601,0.2287,6.9017,-0.1064,0.3389,4646.0
10,3392,3020,0.0067,0.3960,0.2158,4.5152,-0.4928,0.3388,4664.7
10,3712,3040,-0.2524,-0.2586,0.1142,4.5668,-0.2694,0.3391,4684.7
10,4032,3060,0.3236,0.5242,0.1920,4.8838,-0.6276,0.3389,4704.2
10,4352,3080,0.2081,0.7269,0.1669,4.6406,-1.0000,0.3387,4724.8
10,4672,3100,0.2233,-1.8651,0.2941,5.8935,-0.2053,0.3388,4745.2
10,4992,3120,0.0285,0.3927,0.0979,3.2489,-0.1117,0.3388,4764.7
