epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
9,2944,2680,0.0723,-0.6269,0.7197,7.0219,-0.4867,0.3207,4965.4
9,3264,2700,-0.2502,-1.7557,0.4753,8.7887,-0.4985,0.3208,4999.4
9,3584,2720,-0.0619,-1.2131,0.2633,8.2078,-0.1311,0.3207,5031.8
9,3904,2740,-0.1873,-0.9234,0.5347,7.3086,0.1080,0.3209,5064.3
9,4224,2760,0.0578,-0.1442,0.3237,11.5729,-0.7481,0.3205,5096.1
9,4544,2780,-0.3749,-2.1941,0.5731,7.3583,0.1436,0.3209,5129.1
9,4864,2800,0.5007,0.2428,0.5776,7.9665,-0.3792,0.3207,5160.9
10,192,2820,0.3791,0.1347,0.4595,7.7650,-0.1167,0.3209,5193.7
10,512,2840,-0.3809,-0.5256,0.4058,9.1799,-0.7404,0.3210,5226.3
10,832,2860,0.0319,-0.0117,0.4367,9.3311,-0.1267,0.3209,5259.1
10,1152,2880,-0.3869,-1.5755,0.4357,7.6785,-0.2086,0.3210,5292.5
10,1472,2900,0.0092,-0.6607,0.3096,8.5260,-0.3594,0.3210,5325.0
10,1792,2920,0.0957,1.0704,0.4055,10.0052,-0.6322,0.3208,5356.5
10,2112,2940,-0.1607,-0.8102,0.5484,7.6653,-0.0978,0.3211,5388.1
10,2432,2960,-0.0147,-1.0080,0.3068,9.3230,-0.7320,0.3213,5419.6
10,2752,2980,0.3887,-1.1710,0.4210,8.9211,-0.7429,0.3211,5450.1
10,3072,3000,-0.2940,-1.7365,0.5621,9.4341,-0.2212,0.3210,5482.7
10,3392,3020,0.5071,-0.5092,0.5139,7.7060,0.0148,0.3209,5514.5
10,3712,3040,0.1410,0.0905,0.7475,7.9823,-0.2455,0.3210,5546.6
10,4032,3060,0.3978,-0.6163,0.4617,7.6879,-0.4839,0.3209,5578.6
10,4352,3080,-0.4585,0.3988,0.5421,6.7450,-0.3533,0.3208,5610.2
10,4672,3100,-0.0700,0.5014,0.3175,9.7499,-0.6078,0.3210,5642.3
10,4992,3120,-0.3222,0.0415,0.5546,5.9786,-0.2315,0.3215,5673.6
