epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
8,1216,2260,0.4180,-1.5591,0.2677,0.2805,8.2718,-0.1681,0.0000,1.0000,0.0000,0.3546,6469.7
8,1536,2280,-0.5079,2.9600,0.2505,0.2631,6.6970,-0.3183,-0.0000,1.0000,0.0000,0.3547,6498.9
8,1856,2300,0.3128,-1.2491,0.1573,0.1966,6.8826,-0.1660,-0.0000,1.0000,0.0000,0.3544,6527.0
8,2176,2320,0.1396,-2.8752,0.4846,0.3723,6.1075,0.1756,0.0000,1.0000,0.0000,0.3543,6554.0
8,2496,2340,-0.8397,-0.3133,0.1734,0.3404,7.6422,0.1904,-0.0000,1.0000,0.0000,0.3545,6580.4
8,2816,2360,0.6395,1.8741,0.1703,0.1747,6.0005,-0.3920,0.0000,1.0000,0.0000,0.3542,6606.3
8,3136,2380,-0.0828,-1.5247,0.1045,0.2071,8.5155,-0.0549,0.0000,1.0000,0.0000,0.3546,6635.2
8,3456,2400,-0.4237,-2.5723,0.2682,0.1566,6.9462,0.1423,0.0000,1.0000,0.0000,0.3549,6663.2
8,3776,2420,-0.0448,-0.2433,0.1307,0.2090,7.9428,-0.2599,0.0000,1.0000,0.0000,0.3547,6690.3
8,4096,2440,0.1321,0.1748,0.0685,0.9521,7.2502,-0.0670,-0.0000,1.0000,0.0000,0.3548,6722.3
8,4416,2460,-0.2071,0.7597,0.2227,0.2542,6.8592,-0.1920,-0.0000,1.0000,0.0000,0.3549,6753.2
8,4736,2480,0.1120,-1.1219,0.0668,0.1893,4.9099,-0.0584,-0.0000,1.0000,0.0000,0.3548,6782.0
9,64,2500,0.2108,-0.3855,0.1589,0.1294,8.0194,-0.0443,0.0000,1.0000,0.0000,0.3551,6810.2
9,384,2520,0.0506,0.2136,0.0673,0.2266,5.3093,-0.2655,0.0000,1.0000,0.0000,0.3553,6839.9
9,704,2540,-0.2957,-0.8802,0.3244,0.2545,6.3425,-0.0500,0.0000,1.0000,0.0000,0.3551,6873.6
9,1024,2560,-0.1469,0.3738,0.0997,0.4092,5.0302,-0.3606,0.0000,1.0000,0.0000,0.3548,6902.2
9,1344,2580,-0.8285,-1.0041,0.1437,0.2842,4.1277,0.0555,0.0000,1.0000,0.0000,0.3549,6930.0
9,1664,2600,0.3537,0.2652,0.1658,0.5055,3.5855,-0.3782,0.0000,1.0000,0.0000,0.3547,6959.3
9,1984,2620,0.0989,-1.7200,0.1792,0.1595,4.1163,0.1257,0.0000,1.0000,0.0000,0.3549,6989.9
9,2304,2640,-0.1285,1.8901,0.2149,0.1611,7.6195,-0.3704,-0.0000,1.0000,0.0000,0.3549,7018.8
9,2624,2660,-0.3344,-1.9456,0.0817,0.0669,7.3444,-0.1600,0.0000,1.0000,0.0000,0.3550,7047.0
9,2944,2680,0.1004,-1.0139,0.0557,0.1007,6.7986,-0.1733,-0.0000,1.0000,0.0000,0.3547,7074.3
