epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
20,4992,6240,0.1971,-0.8493,0.1337,4.6651,-0.0070,0.3447,8910.6
21,320,6260,-0.0656,-0.5770,0.1840,4.4064,0.0916,0.3448,8936.5
21,640,6280,-0.2001,-1.1560,0.1213,7.0430,0.1122,0.3448,8963.5
21,960,6300,-0.4367,-1.9091,0.1726,8.7745,-0.2869,0.3448,8990.7
21,1280,6320,0.1774,0.4480,0.1535,6.0404,-0.2056,0.3447,9015.1
21,1600,6340,-0.3426,-1.2894,0.2041,5.7755,-0.1244,0.3447,9040.4
21,1920,6360,-0.7764,-1.1113,0.1437,4.3813,0.1126,0.3447,9068.9
21,2240,6380,0.2440,0.7579,0.1548,5.2995,-0.2347,0.3447,9095.6
21,2560,6400,-0.2332,-2.2020,0.1070,5.3875,0.0302,0.3447,9121.5
21,2880,6420,0.4837,1.8583,0.1540,7.9533,-0.3587,0.3448,9148.1
21,3200,6440,0.0038,-1.9611,0.3176,7.4473,-0.0066,0.3449,9175.6
21,3520,6460,-0.3278,0.0902,0.1193,5.8138,-0.0441,0.3450,9204.3
21,3840,6480,0.6063,0.3262,0.1408,5.9242,-0.2521,0.3449,9229.7
21,4160,6500,-0.4049,0.2465,0.2651,8.9732,0.0016,0.3450,9256.3
21,4480,6520,-0.5127,1.8657,0.3779,5.1136,-0.1108,0.3451,9283.1
21,4800,6540,-0.2201,0.0875,0.1661,5.4962,0.0206,0.3453,9308.7
22,128,6560,0.2492,-2.2819,0.1240,8.3168,-0.0964,0.3455,9332.8
22,448,6580,-0.1121,-0.0291,0.2132,7.5133,0.0489,0.3455,9355.8
22,768,6600,-0.5006,-0.9216,0.1348,5.2904,-0.0252,0.3454,9378.6
22,1088,6620,-0.6957,2.2406,0.1997,5.2832,-0.3552,0.3454,9401.6
22,1408,6640,0.0267,-1.2531,0.2852,7.1337,-0.0563,0.3455,9427.8
22,1728,6660,-0.3216,-0.3819,0.4178,6.6198,-0.1502,0.3454,9451.1
22,2048,6680,-0.2383,0.9616,0.2923,6.5057,-0.3939,0.3454,9478.0
22,2368,6700,-0.1271,1.3282,0.3859,5.2326,-0.1993,0.3453,9502.3
22,2688,6720,-0.2412,-1.8654,0.4444,6.0440,0.1791,0.3453,9528.1
22,3008,6740,-0.3370,-1.3744,0.2944,6.9815,-0.1352,0.3452,9557.2
22,3328,6760,0.4388,0.3032,0.2306,5.2268,-0.0343,0.3452,9582.6
22,3648,6780,-0.4347,0.7381,0.3403,5.8525,-0.1538,0.3453,9606.5
22,3968,6800,0.1589,1.6031,0.1818,6.8388,-0.2740,0.3453,9630.0
22,4288,6820,-0.6169,-2.9269,0.1954,7.4363,0.0621,0.3454,9654.0
22,4608,6840,0.1546,0.2188,0.2462,5.3147,0.1570,0.3455,9678.1
22,4928,6860,0.3251,-0.5809,0.3192,4.7993,-0.1294,0.3455,9701.3
23,256,6880,-0.7185,-1.4929,0.1647,7.3485,-0.1232,0.3456,9725.9
23,576,6900,-0.1636,-0.3382,0.1931,6.2062,-0.0515,0.3456,9749.4
23,896,6920,0.0954,-0.2410,0.2397,6.4924,-0.0170,0.3455,9776.5
23,1216,6940,-0.0061,2.7234,0.0749,5.8513,-0.4232,0.3454,9805.9
23,1536,6960,0.0153,-1.6314,0.4506,6.9114,0.0600,0.3454,9831.2
23,1856,6980,-0.9713,-2.3966,0.2246,7.9523,-0.2069,0.3454,9859.8
23,2176,7000,0.3734,1.2492,0.1608,5.8041,-0.3197,0.3453,9888.4
23,2496,7020,-0.3300,-1.3085,0.2523,7.0107,0.2776,0.3453,9919.8
23,2816,7040,0.6657,0.7853,0.0675,5.1433,-0.3040,0.3451,9949.8
23,3136,7060,-0.2188,0.9324,0.2080,7.0461,-0.3215,0.3452,9979.6
23,3456,7080,-0.0619,-0.3391,0.1838,7.3648,0.0614,0.3451,10006.4
23,3776,7100,-0.3651,-0.4369,0.1681,7.0949,-0.3002,0.3450,10035.8
23,4096,7120,-0.7509,-2.3774,0.2099,6.5864,-0.0256,0.3450,10064.6
23,4416,7140,-0.0453,-0.6743,0.1173,6.0625,-0.0380,0.3451,10100.9
23,4736,7160,0.2329,-0.5351,0.1842,4.8082,-0.0433,0.3452,10129.3
24,64,7180,-0.4276,-0.8544,0.1531,9.0153,-0.1601,0.3453,10166.6
24,384,7200,-0.8450,-1.1947,0.1330,4.8811,-0.0467,0.3454,10197.9
24,704,7220,0.5889,-0.3561,0.1408,6.6031,-0.0031,0.3453,10228.4
24,1024,7240,0.1711,-1.6058,0.1439,6.9460,-0.1902,0.3452,10259.2
24,1344,7260,0.0609,0.9425,0.2528,5.0608,-0.2740,0.3451,10289.1
24,1664,7280,0.0427,-0.4489,0.2408,4.4983,-0.2489,0.3450,10315.7
24,1984,7300,0.1587,-0.1907,0.2364,4.4525,-0.1762,0.3451,10342.7
24,2304,7320,0.6045,-0.1028,0.1080,8.2555,-0.1850,0.3449,10368.9
24,2624,7340,-0.5974,2.4206,0.1075,7.8301,-0.2899,0.3450,10399.3
24,2944,7360,-0.1371,0.6892,0.2897,9.7644,-0.3202,0.3449,10428.5
24,3264,7380,0.5871,-1.5872,0.0969,7.6868,-0.2818,0.3450,10468.8
24,3584,7400,-0.4774,-1.1278,0.1008,7.0502,-0.2488,0.3450,10509.2
24,3904,7420,0.0314,-1.3467,0.1452,5.0617,0.1661,0.3451,10551.6
24,4224,7440,-0.1307,1.6783,0.1034,7.3117,-0.3781,0.3451,10582.1
24,4544,7460,-0.0802,0.2355,0.0917,4.9830,0.0299,0.3452,10609.6
24,4864,7480,0.0267,0.8613,0.0672,5.3193,-0.3249,0.3453,10638.4
25,192,7500,-0.1526,-2.6667,0.3374,5.9170,0.2668,0.3454,10665.0
25,512,7520,-0.6836,-0.4591,0.2399,9.5799,-0.3251,0.3453,10690.3
25,832,7540,0.1198,0.8222,0.2203,7.4381,-0.1417,0.3453,10715.7
25,1152,7560,0.2610,-0.8993,0.1518,5.1127,0.2369,0.3453,10741.2
25,1472,7580,-0.1835,-0.3025,0.1191,5.9438,-0.2097,0.3452,10766.6
25,1792,7600,0.0464,0.6087,0.1875,7.0786,-0.1607,0.3452,10792.4
25,2112,7620,-0.4249,-2.6782,0.2806,6.2445,-0.1857,0.3452,10816.6
25,2432,7640,-0.0552,-1.5665,0.1676,7.9375,-0.2051,0.3453,10842.3
25,2752,7660,-0.3932,-1.4236,0.1148,6.1662,-0.1720,0.3453,10867.8
25,3072,7680,-0.0993,0.1836,0.1378,7.6110,0.0220,0.3453,10894.8
25,3392,7700,-0.2867,0.6752,0.1362,5.4574,-0.0595,0.3452,10919.6
25,3712,7720,0.1084,0.5211,0.1517,5.4789,-0.0482,0.3453,10946.5
25,4032,7740,-0.5133,1.5045,0.1218,5.7073,-0.3332,0.3453,10971.3
25,4352,7760,-0.5498,-0.6577,0.0800,4.2613,0.0534,0.3453,10997.4
25,4672,7780,-0.4086,-2.0810,0.2480,7.2739,-0.0382,0.3454,11024.3
25,4992,7800,0.3009,1.0796,0.1529,4.7786,0.1225,0.3455,11049.8
26,320,7820,-0.5290,0.7746,0.2579,5.5957,0.0017,0.3456,11077.4
26,640,7840,-0.2277,-0.6167,0.2368,7.8444,-0.2483,0.3455,11103.0
26,960,7860,-0.2440,2.5415,0.4015,10.1021,-0.1717,0.3454,11128.4
26,1280,7880,0.4509,3.2512,0.2877,6.2790,-0.3348,0.3454,11155.5
26,1600,7900,0.4973,0.5001,0.1418,4.8740,-0.2672,0.3454,11182.3
26,1920,7920,-0.0617,0.9537,0.2462,3.8517,-0.0104,0.3454,11207.5
26,2240,7940,-0.0057,0.1689,0.1850,4.8864,-0.1101,0.3454,11232.5
26,2560,7960,0.4602,1.8004,0.0994,5.0217,-0.2595,0.3453,11258.0
26,2880,7980,-0.9216,-0.7463,0.1977,7.9116,-0.2765,0.3454,11284.7
26,3200,8000,-0.8330,0.0557,0.1899,6.3954,0.0370,0.3455,11311.0
26,3520,8020,0.4287,0.2839,0.2865,5.0391,-0.0520,0.3455,11342.2
26,3840,8040,0.2935,0.3002,0.1450,6.5317,-0.0874,0.3455,11372.1
26,4160,8060,0.1657,-1.5250,0.1329,7.7010,-0.0801,0.3455,11402.2
26,4480,8080,-0.1760,0.4277,0.2402,3.7916,-0.0399,0.3455,11428.9
26,4800,8100,-0.1992,0.1426,0.2688,5.0646,0.1166,0.3456,11454.7
27,128,8120,-0.2428,-2.1642,0.2397,9.2833,-0.0685,0.3457,11482.7
27,448,8140,-0.0448,-0.2317,0.1482,6.7431,-0.0372,0.3456,11509.4
27,768,8160,-0.2457,0.1261,0.3013,6.1534,-0.3310,0.3456,11535.1
27,1088,8180,-0.5790,1.7780,0.1764,6.3997,-0.3004,0.3455,11561.9
27,1408,8200,0.2654,0.3007,0.1777,7.4972,-0.2464,0.3455,11591.2
27,1728,8220,-0.4209,0.5220,0.2573,6.8262,0.0736,0.3456,11624.2
27,2048,8240,-0.1063,-0.6595,0.3560,6.6303,-0.3657,0.3455,11650.5
27,2368,8260,0.0107,-0.7783,0.1938,5.0938,-0.1241,0.3455,11680.7
27,2688,8280,-0.2433,-0.9452,0.1898,6.7919,0.0830,0.3455,11710.9
27,3008,8300,-0.4169,0.4710,0.2309,6.9315,-0.1536,0.3454,11748.3
27,3328,8320,-0.0238,-0.6378,0.2930,5.0552,-0.0997,0.3455,11781.5
27,3648,8340,-0.1848,0.7507,0.1371,4.7820,-0.0957,0.3455,11814.6
27,3968,8360,-0.2964,0.1276,0.1480,7.1853,-0.3317,0.3456,11851.7
27,4288,8380,-0.2720,-1.9113,0.1405,8.0484,0.0065,0.3456,11883.6
27,4608,8400,-0.3621,-2.0058,0.1461,5.1675,0.2436,0.3457,11912.6
27,4928,8420,0.0470,0.2395,0.3220,6.2363,-0.0770,0.3458,11940.9
28,256,8440,-0.2161,0.2201,0.1028,7.7731,0.0310,0.3459,11969.4
28,576,8460,0.4984,-0.7156,0.1103,6.1030,-0.2429,0.3460,11996.1
28,896,8480,-0.8018,-1.3571,0.2716,5.0787,-0.0168,0.3459,12023.4
28,1216,8500,-0.0498,-0.7332,0.1223,7.4740,-0.0688,0.3459,12050.7
28,1536,8520,0.4687,-1.5627,0.0974,6.4782,-0.0416,0.3458,12076.9
28,1856,8540,-0.1521,-1.8591,0.1526,7.2649,-0.0952,0.3458,12104.1
28,2176,8560,-0.7091,-1.1313,0.1125,5.4302,0.1178,0.3459,12129.5
28,2496,8580,0.0988,1.0764,0.3595,6.9084,0.1285,0.3460,12157.7
28,2816,8600,0.3018,1.3102,0.1451,5.7435,-0.3373,0.3459,12185.6
28,3136,8620,0.2822,0.5995,0.1842,7.8716,-0.2222,0.3460,12213.7
28,3456,8640,-0.3808,-0.9362,0.2967,5.5678,0.0835,0.3459,12241.4
28,3776,8660,0.4602,0.3120,0.2774,7.2537,-0.3490,0.3459,12268.0
28,4096,8680,0.0624,0.5610,0.2263,6.7923,0.0319,0.3459,12296.1
28,4416,8700,-0.9270,-0.1248,0.1048,6.3853,-0.0837,0.3460,12332.5
28,4736,8720,0.0512,0.3808,0.1831,4.0829,-0.0892,0.3460,12366.5
29,64,8740,-0.1391,-1.3481,0.0763,8.5455,0.0297,0.3461,12405.2
29,384,8760,-0.3098,-0.1587,0.1621,5.7027,-0.2463,0.3461,12444.6
29,704,8780,-0.2426,1.3192,0.3525,8.1511,-0.2240,0.3460,12480.4
29,1024,8800,-0.7240,-2.3258,0.2303,7.9350,-0.0198,0.3460,12523.6
29,1344,8820,0.0205,-1.0648,0.2612,6.3457,-0.0696,0.3460,12566.4
29,1664,8840,0.2486,-0.2978,0.2795,5.0707,-0.1961,0.3459,12617.6
29,1984,8860,-0.0923,0.5214,0.2348,5.1580,0.0050,0.3460,12662.8
29,2304,8880,0.1240,-1.6764,0.1554,7.1953,-0.1754,0.3460,12701.1
29,2624,8900,0.0738,1.7427,0.1037,6.9077,-0.2829,0.3460,12744.6
29,2944,8920,0.0339,-0.3876,0.0889,7.4301,-0.1117,0.3459,12779.3
29,3264,8940,0.3396,1.0978,0.1570,8.1218,-0.3477,0.3460,12811.8
29,3584,8960,-0.2353,-0.2748,0.0794,6.6588,-0.2564,0.3460,12845.1
29,3904,8980,-0.0703,-2.2083,0.2511,6.1439,0.0656,0.3461,12877.6
29,4224,9000,-0.2891,-2.3135,0.2923,10.1944,-0.2674,0.3461,12909.6
29,4544,9020,-0.7063,-1.0646,0.1458,6.6775,0.1304,0.3462,12942.6
29,4864,9040,0.5907,1.3055,0.0978,6.8425,-0.3011,0.3462,12974.4
30,192,9060,-0.3757,-2.8731,0.2195,6.1273,0.3032,0.3464,13005.0
30,512,9080,-0.0709,-1.1825,0.1960,7.5813,-0.2642,0.3463,13040.9
30,832,9100,-0.3383,1.1106,0.2136,6.0207,-0.1354,0.3463,13077.2
30,1152,9120,-0.2623,-0.5928,0.1647,4.5593,0.0052,0.3463,13112.8
30,1472,9140,0.3571,-0.1148,0.1961,6.4897,-0.0421,0.3462,13147.9
30,1792,9160,-0.6555,-1.0438,0.1373,7.3843,-0.1615,0.3461,13178.7
30,2112,9180,-0.0560,-2.1663,0.1768,7.5679,-0.0155,0.3462,13208.0
30,2432,9200,-0.2490,-1.5262,0.1957,8.0927,-0.2579,0.3462,13236.7
30,2752,9220,0.3890,-0.1549,0.2362,6.4477,-0.1705,0.3463,13265.5
30,3072,9240,0.1566,-0.5380,0.2600,8.1048,-0.0686,0.3463,13293.6
30,3392,9260,-1.0458,-1.1972,0.1775,7.1537,-0.0841,0.3463,13320.9
30,3712,9280,0.0685,1.2378,0.1856,7.3368,-0.1813,0.3464,13348.0
30,4032,9300,0.4537,1.8459,0.1818,6.7908,-0.3312,0.3464,13374.6
30,4352,9320,-0.9130,-1.0665,0.1798,5.5484,0.1146,0.3464,13402.3
30,4672,9340,-0.1352,1.5770,0.1857,7.9474,-0.2186,0.3465,13428.2
30,4992,9360,0.2558,1.1472,0.0922,4.7286,-0.2814,0.3465,13453.2
31,320,9380,-0.2712,-0.6224,0.2435,4.7556,-0.0257,0.3465,13480.5
31,640,9400,0.1609,-1.5790,0.1493,6.5837,-0.1150,0.3464,13505.2
31,960,9420,-0.2862,0.9218,0.1298,8.4540,-0.3058,0.3464,13532.6
31,1280,9440,0.1392,0.7581,0.2541,6.1003,-0.0879,0.3464,13560.6
31,1600,9460,0.5348,-0.2192,0.2053,3.5474,-0.2094,0.3464,13587.3
31,1920,9480,-0.0479,0.3533,0.2949,4.3928,0.0316,0.3463,13611.2
31,2240,9500,-0.1642,-0.1447,0.1288,4.7337,-0.3303,0.3463,13638.0
31,2560,9520,-0.0976,0.7603,0.1185,4.8904,-0.2603,0.3464,13665.6
31,2880,9540,0.0303,0.1985,0.0798,7.3695,-0.2870,0.3463,13690.8
31,3200,9560,-0.5800,-0.5109,0.0825,7.0349,-0.0563,0.3463,13716.6
31,3520,9580,-0.2917,0.9531,0.2074,6.8391,-0.2350,0.3463,13741.6
31,3840,9600,0.2449,1.0494,0.1048,8.5654,-0.4249,0.3463,13769.8
31,4160,9620,0.0109,-1.0224,0.0968,8.0946,-0.1019,0.3462,13798.6
31,4480,9640,-0.2937,-0.9945,0.1535,4.0941,0.0433,0.3462,13831.0
31,4800,9660,-0.4603,0.7969,0.0949,5.6774,-0.2501,0.3462,13861.9
32,128,9680,-0.3935,0.6628,0.0702,8.8264,-0.1087,0.3464,13895.3
32,448,9700,0.4739,0.3658,0.1358,7.6481,0.0152,0.3464,13923.8
32,768,9720,-0.4999,-1.2803,0.1290,4.8780,0.0302,0.3464,13951.9
32,1088,9740,-0.0389,1.1364,0.2911,5.7806,-0.2604,0.3464,13981.6
32,1408,9760,0.1898,1.9782,0.1064,6.6548,-0.2620,0.3464,14012.9
32,1728,9780,-0.1064,-0.7758,0.0897,6.6157,0.1348,0.3464,14044.1
32,2048,9800,-0.0811,-0.6469,0.1059,5.5409,-0.0760,0.3464,14072.7
32,2368,9820,-0.1281,0.4258,0.1323,4.5155,-0.0737,0.3464,14100.6
32,2688,9840,-0.0541,-0.0981,0.1975,4.9172,-0.1216,0.3463,14131.0
32,3008,9860,-0.0519,-0.9030,0.2536,5.6062,-0.1704,0.3463,14161.9
32,3328,9880,-0.6873,0.4959,0.1514,4.1908,-0.2104,0.3464,14190.1
32,3648,9900,0.7981,-0.6384,0.2444,5.9169,-0.0843,0.3465,14219.6
32,3968,9920,-0.1878,0.1667,0.1062,6.4950,-0.1281,0.3464,14248.1
32,4288,9940,-0.4694,-1.3643,0.0873,7.0767,0.0027,0.3464,14276.7
32,4608,9960,-0.5767,-1.4922,0.1076,5.5082,0.2864,0.3465,14304.6
32,4928,9980,-0.0821,1.5139,0.1505,4.9577,-0.2748,0.3465,14331.0
33,256,10000,-0.8128,-3.4635,0.1235,6.9983,0.0421,0.3466,14360.2
33,576,10020,0.2308,-1.5164,0.0721,7.4554,-0.1573,0.3465,14388.0
33,896,10040,-0.0338,-0.1530,0.2221,6.0703,-0.0329,0.3465,14415.0
33,1216,10060,0.4707,-1.5819,0.1611,8.4727,-0.1837,0.3464,14443.2
33,1536,10080,-0.4703,-1.3781,0.3538,6.3923,-0.0324,0.3464,14471.0
33,1856,10100,-0.1199,-2.0302,0.1203,7.2671,-0.1899,0.3464,14499.2
33,2176,10120,0.4849,-0.2791,0.1747,5.1540,-0.0957,0.3463,14524.4
33,2496,10140,0.0121,-3.3607,0.3701,6.4361,0.2857,0.3463,14552.4
33,2816,10160,-0.4744,-0.0263,0.0915,5.3176,-0.2858,0.3463,14580.6
33,3136,10180,-0.2319,-4.1389,0.1545,9.0915,-0.0278,0.3463,14609.4
33,3456,10200,-0.7612,0.0266,0.2550,8.2768,0.2229,0.3464,14638.6
33,3776,10220,-0.2104,1.5799,0.2873,9.5304,-0.3720,0.3463,14668.7
33,4096,10240,-0.1776,-0.1791,0.2310,7.0063,-0.1243,0.3463,14698.4
33,4416,10260,-0.3367,0.1595,0.1083,6.4369,-0.1058,0.3463,14727.9
33,4736,10280,0.2221,1.2636,0.2794,5.9356,-0.1959,0.3463,14756.5
34,64,10300,-0.2461,1.8035,0.2329,10.1410,-0.2657,0.3464,14784.6
34,384,10320,-0.1612,0.6966,0.1526,6.1715,-0.0761,0.3465,14814.6
34,704,10340,0.0902,3.1678,0.2064,8.7001,-0.4557,0.3464,14842.3
34,1024,10360,-0.2325,0.1208,0.1123,6.8178,-0.1705,0.3464,14871.6
34,1344,10380,0.2215,1.1128,0.1953,5.4273,-0.1001,0.3465,14899.6
34,1664,10400,0.2181,0.8178,0.1245,5.8957,-0.4761,0.3463,14927.3
34,1984,10420,-0.3271,-1.0037,0.2959,4.9786,0.0560,0.3464,14954.9
34,2304,10440,-0.2617,0.4015,0.0954,7.7024,-0.1813,0.3463,14981.7
34,2624,10460,-0.2880,2.3615,0.2001,8.9313,-0.4648,0.3462,15009.3
34,2944,10480,-0.8407,-1.4815,0.1290,7.2868,-0.2370,0.3462,15039.1
34,3264,10500,0.2150,0.9621,0.0973,7.2655,-0.2635,0.3463,15069.0
34,3584,10520,-0.1198,-0.3196,0.0675,6.4076,-0.2641,0.3463,15096.8
34,3904,10540,-0.1698,-0.1250,0.1917,5.5952,0.0700,0.3464,15126.4
34,4224,10560,0.2578,0.3136,0.1121,7.9828,-0.2397,0.3463,15155.2
34,4544,10580,-0.8431,-0.4760,0.0830,5.6123,0.2210,0.3464,15185.3
34,4864,10600,0.7141,3.9131,0.0679,6.6408,-0.4200,0.3464,15213.4
35,192,10620,0.1810,-1.5724,0.1527,6.2276,0.1527,0.3465,15242.2
35,512,10640,-0.4997,-0.6789,0.1171,8.3089,-0.3288,0.3465,15270.4
35,832,10660,-0.0277,-3.3277,0.2466,7.2127,0.1717,0.3464,15299.2
35,1152,10680,-0.2621,-1.9970,0.1230,5.4962,0.1243,0.3464,15328.6
35,1472,10700,-0.1560,-0.2149,0.1491,6.5586,-0.1159,0.3464,15356.8
35,1792,10720,-0.3462,-1.1684,0.2562,8.0681,-0.2720,0.3464,15386.1
35,2112,10740,-0.5256,-3.1902,0.2779,6.3269,0.0913,0.3464,15416.5
35,2432,10760,-0.1262,-1.9240,0.1797,9.0599,-0.2859,0.3465,15448.0
35,2752,10780,0.0250,-0.7237,0.1857,7.1704,-0.2822,0.3464,15477.5
35,3072,10800,-0.5461,-3.9720,0.2095,8.5000,0.1199,0.3464,15506.9
35,3392,10820,0.5232,1.6656,0.1466,6.7692,-0.2346,0.3464,15535.8
35,3712,10840,-0.4170,-0.5425,0.1824,6.3715,-0.1215,0.3465,15565.8
35,4032,10860,0.2868,1.3762,0.1391,7.1923,-0.2243,0.3465,15595.8
35,4352,10880,-0.3387,-0.2108,0.0570,4.2115,-0.0563,0.3465,15625.6
35,4672,10900,-0.3793,-0.1646,0.1750,7.1692,-0.1306,0.3465,15654.1
35,4992,10920,0.4978,-0.4405,0.1522,4.8562,-0.0931,0.3466,15681.8
36,320,10940,-0.0935,0.4643,0.2261,5.3644,-0.1250,0.3466,15712.8
36,640,10960,-0.1218,0.3085,0.3344,7.5350,-0.0718,0.3466,15740.1
36,960,10980,-0.0593,-0.2390,0.2212,9.6438,-0.0973,0.3466,15768.5
36,1280,11000,0.2141,0.6631,0.4222,6.5277,-0.1842,0.3466,15796.3
36,1600,11020,-0.1677,0.2823,0.1332,5.4041,-0.1012,0.3466,15824.5
36,1920,11040,-0.2689,-0.5274,0.1512,5.1715,0.2312,0.3466,15853.6
36,2240,11060,-0.8022,0.2093,0.4338,7.4853,-0.2116,0.3465,15879.1
36,2560,11080,-0.0387,-0.9756,1.0990,8.9448,-0.2158,0.3465,15907.8
36,2880,11100,0.1499,2.3144,0.2067,9.1767,-0.2621,0.3465,15937.4
36,3200,11120,-0.3654,-2.3801,0.4776,7.5859,0.0771,0.3466,15966.5
36,3520,11140,0.0345,2.2342,0.2050,7.2842,-0.4084,0.3466,15996.5
36,3840,11160,0.1590,-0.5293,0.1503,9.1599,-0.2182,0.3465,16027.5
36,4160,11180,0.4104,0.6145,0.0935,8.0068,-0.0301,0.3465,16057.4
36,4480,11200,-0.0224,0.5039,0.1554,4.0562,0.0275,0.3465,16088.2
36,4800,11220,-0.4249,-0.4179,0.1163,4.9234,-0.0353,0.3466,16115.9
37,128,11240,0.2471,2.8107,0.1903,8.5293,-0.2779,0.3467,16145.3
37,448,11260,0.3748,-0.7619,0.1186,5.4676,0.0813,0.3467,16175.4
37,768,11280,-0.2459,-0.1306,0.1045,4.4028,-0.1901,0.3467,16203.9
37,1088,11300,-0.4345,-0.7664,0.1109,6.0737,-0.1062,0.3467,16234.0
37,1408,11320,-0.5311,2.1659,0.1270,8.3919,-0.3045,0.3467,16262.6
37,1728,11340,0.1056,0.6419,0.1826,7.8389,-0.1089,0.3467,16291.5
37,2048,11360,0.4657,-0.7880,0.3060,6.4721,-0.3420,0.3466,16319.4
37,2368,11380,-0.2827,-0.8868,0.1562,6.4562,-0.1356,0.3466,16346.3
37,2688,11400,-0.0871,0.1062,0.0821,6.4795,-0.1055,0.3465,16375.9
37,3008,11420,0.0044,0.7764,0.1229,6.1543,-0.1918,0.3465,16405.8
37,3328,11440,-0.0298,0.2906,0.1798,4.4191,-0.3011,0.3466,16436.0
37,3648,11460,0.2175,1.7559,0.2589,3.5956,-0.3199,0.3466,16466.1
37,3968,11480,-0.1028,2.5609,0.1349,7.3403,-0.1656,0.3467,16497.6
37,4288,11500,0.0310,-3.5387,0.0647,6.9133,0.0463,0.3467,16527.6
37,4608,11520,-0.4770,1.3269,0.1291,6.3643,0.2048,0.3468,16557.8
37,4928,11540,0.5658,-0.9830,0.1451,5.2216,-0.0798,0.3469,16586.2
38,256,11560,-0.4463,0.1052,0.0823,7.6365,-0.0578,0.3469,16616.6
38,576,11580,0.5329,-2.5239,0.1612,8.3219,0.0152,0.3468,16646.6
38,896,11600,-0.7182,-2.6108,0.1700,7.5903,0.0354,0.3468,16677.0
38,1216,11620,0.1403,-1.2109,0.2887,8.7125,-0.1681,0.3468,16708.1
38,1536,11640,-0.1649,-2.6698,0.2366,6.5134,0.0388,0.3468,16738.0
38,1856,11660,-0.3548,0.4988,0.1000,7.0869,-0.2961,0.3467,16768.3
38,2176,11680,-0.0864,-1.5177,0.2252,5.6185,0.1704,0.3468,16796.2
38,2496,11700,-0.3856,-3.1212,0.1818,7.7309,0.3466,0.3468,16826.3
38,2816,11720,0.3589,-0.5929,0.1787,6.6264,-0.1387,0.3468,16855.7
38,3136,11740,0.2526,-0.5664,0.2897,9.8622,-0.1438,0.3468,16885.8
38,3456,11760,-0.6042,-1.8771,0.1569,6.4428,-0.1131,0.3469,16915.9
38,3776,11780,0.6754,1.2622,0.1957,6.6574,-0.3601,0.3469,16945.2
38,4096,11800,-0.0826,1.6547,0.1111,6.4383,-0.2412,0.3468,16974.3
38,4416,11820,-1.1127,-1.5465,0.1282,6.7416,-0.1086,0.3469,17004.5
38,4736,11840,0.5405,-0.2031,0.2495,5.0952,-0.2204,0.3470,17034.6
39,64,11860,0.0597,1.5973,0.1302,9.2894,-0.0956,0.3471,17065.0
39,384,11880,-0.3147,-0.2611,0.1495,5.3523,-0.0836,0.3471,17093.1
39,704,11900,-0.1810,-2.1486,0.2271,7.8599,-0.0155,0.3471,17120.5
39,1024,11920,-0.0747,1.4002,0.3764,7.0475,-0.3242,0.3470,17148.9
39,1344,11940,-0.5572,-1.0693,0.2058,5.6229,-0.0071,0.3470,17176.7
39,1664,11960,0.2494,1.9669,0.2982,5.4503,-0.4314,0.3470,17206.3
39,1984,11980,-0.2927,0.4198,0.2125,5.0721,-0.2746,0.3470,17236.6
39,2304,12000,-0.1963,2.2348,0.2014,7.7560,-0.3837,0.3470,17263.8
39,2624,12020,0.4000,2.7335,0.2560,8.6644,-0.4008,0.3470,17293.0
39,2944,12040,-0.7796,0.6919,0.3292,9.4099,-0.1971,0.3470,17323.7
39,3264,12060,0.1017,-1.7946,0.2197,7.4011,-0.0496,0.3471,17353.0
39,3584,12080,-0.0861,0.3447,0.2681,7.4764,-0.1652,0.3471,17381.6
39,3904,12100,0.2015,-0.7440,0.4003,6.4355,0.0375,0.3472,17410.9
39,4224,12120,-0.4695,1.7250,0.4178,10.3702,-0.3005,0.3471,17438.8
39,4544,12140,-0.2134,0.5429,0.2442,6.6586,0.1698,0.3472,17468.0
39,4864,12160,0.5044,3.1240,0.1708,8.1922,-0.4200,0.3471,17495.7
40,192,12180,0.4403,-2.5105,0.3669,6.6265,0.0042,0.3472,17524.9
40,512,12200,-0.5990,-1.6353,0.2744,9.2662,-0.2866,0.3471,17553.4
40,832,12220,-0.1737,-1.7286,0.2814,7.0230,0.1119,0.3471,17582.2
40,1152,12240,-0.0358,-0.5758,0.2189,4.1274,0.2133,0.3471,17611.9
40,1472,12260,0.2099,1.7813,0.2305,5.6510,-0.2392,0.3470,17640.6
40,1792,12280,0.0148,0.9893,0.2528,7.4239,-0.3036,0.3470,17669.8
40,2112,12300,-0.3166,0.6903,0.2870,7.4763,-0.0456,0.3470,17699.0
40,2432,12320,-0.3277,-2.7885,0.1162,8.9565,-0.1928,0.3470,17728.6
40,2752,12340,0.4196,0.9371,0.2838,7.2088,-0.2554,0.3471,17760.4
40,3072,12360,-0.4591,0.2580,0.2256,8.9181,-0.1630,0.3471,17790.5
40,3392,12380,0.4278,1.4378,0.2091,6.6871,-0.2282,0.3470,17821.5
40,3712,12400,-0.0585,1.0862,0.2785,6.1135,-0.1482,0.3471,17852.4
40,4032,12420,-0.1350,-0.1612,0.2458,6.0733,-0.1164,0.3471,17884.1
40,4352,12440,-0.1997,-0.4262,0.1396,3.4493,-0.2716,0.3471,17913.8
