epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
5,3712,1480,0.0217,-2.8564,0.1160,0.1551,10.2990,-0.0818,0.0000,1.0000,0.0000,0.2170,44434.2
5,4032,1500,-0.9987,-1.0257,0.1050,0.2805,8.3768,-0.2470,0.0000,1.0000,0.0000,0.2175,44585.5
5,4352,1520,0.6340,4.2987,0.0975,0.2058,12.0166,-0.3778,0.0000,1.0000,0.0000,0.2181,44751.5
5,4672,1540,0.5714,0.7303,0.2460,0.1950,5.8643,-0.1586,-0.0000,1.0000,0.0000,0.2179,44905.2
5,4992,1560,-0.2164,0.6088,0.1136,0.1277,9.2102,-0.3528,0.0000,1.0000,0.0000,0.2179,45063.2
6,320,1580,0.0375,-1.6125,0.2429,0.2207,8.2865,-0.1113,-0.0000,1.0000,0.0000,0.2184,45264.1
6,640,1600,-0.0036,-0.3630,0.2553,0.1952,7.5631,-0.1052,-0.0000,1.0000,0.0000,0.2184,45462.5
6,960,1620,-1.2166,-2.9096,0.2346,0.3624,11.2275,-0.2329,-0.0000,1.0000,0.0000,0.2187,45610.4
6,1280,1640,-0.8205,2.6604,0.1263,0.0865,10.0152,-0.4931,-0.0000,1.0000,0.0000,0.2189,45760.8
6,1600,1660,0.5808,2.0341,0.1695,0.2080,8.2143,-0.3475,-0.0000,1.0000,0.0000,0.2188,45936.1
6,1920,1680,0.6388,-1.0392,0.3356,0.1103,6.8464,-0.0355,-0.0000,1.0000,0.0000,0.2191,46104.7
6,2240,1700,0.1268,1.6813,0.1900,0.1254,7.7658,-0.3919,0.0000,1.0000,0.0000,0.2184,46269.9
6,2560,1720,-0.4074,-1.9544,0.0804,0.1128,10.8608,-0.3045,0.0000,1.0000,0.0000,0.2184,46487.3
6,2880,1740,0.4040,3.0341,0.0986,0.0926,9.5592,-0.4859,0.0000,1.0000,0.0000,0.2184,46624.6
6,3200,1760,-0.3472,1.0349,0.1574,0.1254,8.2926,-0.3828,-0.0000,1.0000,0.0000,0.2185,46806.5
6,3520,1780,0.9202,0.2065,0.2859,0.1836,6.1255,-0.2574,-0.0000,1.0000,0.0000,0.2186,46965.3
6,3840,1800,-1.0255,1.2633,0.0792,0.1384,9.8199,-0.3850,-0.0000,1.0000,0.0000,0.2188,47119.1
6,4160,1820,-0.2317,-0.4300,0.2077,0.2038,8.9260,-0.2355,0.0000,1.0000,0.0000,0.2192,47271.6
6,4480,1840,0.3635,-0.7912,0.1643,0.2200,5.5911,-0.0812,0.0000,1.0000,0.0000,0.2193,47449.2
6,4800,1860,0.6155,1.5871,0.0168,0.2954,10.5392,-0.4030,0.0000,1.0000,0.0000,0.2193,47619.2
7,128,1880,-1.0148,-1.4473,0.2754,0.5527,11.7654,-0.2929,0.0000,1.0000,0.0000,0.2192,47749.1
7,448,1900,0.0021,0.8057,0.1824,0.2706,8.7594,-0.3054,0.0000,1.0000,0.0000,0.2192,47892.5
7,768,1920,0.4794,0.7056,0.1343,0.2171,10.2422,-0.2844,-0.0000,1.0000,0.0000,0.2191,48031.0
7,1088,1940,0.5677,-1.6030,0.2651,0.3376,8.2946,-0.1477,0.0000,1.0000,0.0000,0.2188,48156.0
7,1408,1960,-1.0517,2.9165,0.0976,0.2001,12.3749,-0.5148,-0.0000,1.0000,0.0000,0.2189,48304.2
7,1728,1980,-0.4001,0.4885,0.2696,0.1285,10.4707,-0.1911,0.0000,1.0000,0.0000,0.2189,48439.1
7,2048,2000,-0.2108,-0.0247,0.1845,0.2975,6.9889,-0.3146,-0.0000,1.0000,0.0000,0.2190,48582.8
7,2368,2020,0.5306,3.9145,0.1496,0.2723,10.9383,-0.5370,-0.0000,1.0000,0.0000,0.2191,48731.7
7,2688,2040,-0.0276,-2.5348,0.1041,0.1651,9.5711,-0.1543,0.0000,1.0000,0.0000,0.2192,48877.5
7,3008,2060,0.1289,-0.0471,0.1519,0.3200,8.8237,-0.2746,-0.0000,1.0000,0.0000,0.2192,49044.2
7,3328,2080,0.7375,1.3157,0.0966,0.1849,9.1676,-0.4125,0.0000,1.0000,0.0000,0.2194,49243.9
7,3648,2100,-0.2539,0.0143,0.1688,0.1160,9.9091,-0.3843,0.0000,1.0000,0.0000,0.2193,49408.6
7,3968,2120,-0.2756,-0.3661,0.2568,0.2937,7.8181,-0.2144,-0.0000,1.0000,0.0000,0.2192,49572.8
7,4288,2140,-0.2917,1.8568,0.0975,0.1768,11.1481,-0.4877,0.0000,1.0000,0.0000,0.2195,49767.2
7,4608,2160,0.4160,-0.2392,0.1096,0.1609,11.8583,-0.3757,-0.0000,1.0000,0.0000,0.2197,49933.7
7,4928,2180,-0.2090,0.2040,0.2003,0.2876,10.0309,-0.2492,-0.0000,1.0000,0.0000,0.2198,50104.6
8,256,2200,0.3434,3.0453,0.0739,0.2785,10.4165,-0.4100,0.0000,1.0000,0.0000,0.2202,50292.4
8,576,2220,0.2693,-0.7826,0.1542,0.3227,10.0858,-0.2775,-0.0000,1.0000,0.0000,0.2204,50481.6
8,896,2240,-1.2580,-0.2346,0.1009,0.5578,13.6998,-0.3547,0.0000,1.0000,0.0000,0.2202,50639.6
8,1216,2260,-0.7099,-3.4203,0.1339,0.5135,12.9032,-0.2174,0.0000,1.0000,0.0000,0.2198,50781.9
8,1536,2280,-0.2088,0.3474,0.1252,0.2100,10.2067,-0.3271,-0.0000,1.0000,0.0000,0.2198,50933.6
8,1856,2300,0.5080,4.9945,0.1607,0.1728,10.8581,-0.3820,-0.0000,1.0000,0.0000,0.2199,51077.0
8,2176,2320,-0.5843,-3.1959,0.0676,0.3718,13.0799,-0.2858,0.0000,1.0000,0.0000,0.2199,51218.2
8,2496,2340,0.2351,1.6172,0.2058,0.1729,9.3713,-0.3453,-0.0000,1.0000,0.0000,0.2199,51355.5
8,2816,2360,0.6094,-0.4124,0.0889,0.1080,9.6111,-0.3193,0.0000,1.0000,0.0000,0.2195,51478.4
8,3136,2380,0.0866,4.4004,0.0623,0.2412,9.2650,-0.5000,0.0000,1.0000,0.0000,0.2192,51605.0
8,3456,2400,-0.2136,3.8161,0.1515,0.1585,13.8073,-0.5305,-0.0000,1.0000,0.0000,0.2192,51780.8
8,3776,2420,0.3217,-2.3371,0.1955,0.1994,10.5925,-0.2051,0.0000,1.0000,0.0000,0.2192,51921.2
8,4096,2440,-0.0340,0.0647,0.1239,0.2816,10.5424,-0.3318,0.0000,1.0000,0.0000,0.2191,52054.0
8,4416,2460,-0.1207,0.5516,0.2145,0.2259,7.1196,-0.2247,-0.0000,1.0000,0.0000,0.2193,52184.5
8,4736,2480,0.5324,4.2002,0.0498,0.3094,10.7975,-0.4699,-0.0000,1.0000,0.0000,0.2193,52325.7
9,64,2500,-0.9856,-1.2550,0.1556,0.2725,8.4374,-0.0989,-0.0000,1.0000,0.0000,0.2196,52481.3
9,384,2520,0.5628,-1.4989,0.2315,0.2794,8.9636,-0.1908,-0.0000,1.0000,0.0000,0.2197,52634.2
9,704,2540,-0.3033,-2.2671,0.0658,0.3833,11.1099,-0.1157,0.0000,1.0000,0.0000,0.2199,52791.5
9,1024,2560,-0.0503,1.8039,0.2159,0.3202,9.9120,-0.3179,0.0000,1.0000,0.0000,0.2200,52933.1
9,1344,2580,0.0477,-2.2743,0.1828,0.3446,8.0273,0.0314,0.0000,1.0000,0.0000,0.2201,53082.0
9,1664,2600,0.3730,-0.6243,0.1498,0.1669,9.8843,-0.1514,0.0000,1.0000,0.0000,0.2202,53226.5
9,1984,2620,-0.5029,-1.0686,0.0885,0.1893,11.1578,-0.2102,-0.0000,1.0000,0.0000,0.2203,53372.4
9,2304,2640,0.6996,-1.0791,0.1745,0.3112,12.3744,-0.2012,0.0000,1.0000,0.0000,0.2203,53499.8
9,2624,2660,-0.3366,-1.4607,0.1762,0.2533,11.5356,-0.1275,0.0000,1.0000,0.0000,0.2202,53632.3
9,2944,2680,0.6482,-2.3538,0.0829,0.1975,12.0723,-0.3596,0.0000,1.0000,0.0000,0.2202,53769.2
9,3264,2700,-0.2130,-1.0762,0.0946,0.1289,10.5147,-0.2840,-0.0000,1.0000,0.0000,0.2200,53896.1
9,3584,2720,0.1696,-0.3288,0.1594,0.1905,9.3253,-0.2091,-0.0000,1.0000,0.0000,0.2201,54052.4
9,3904,2740,-0.0614,0.2199,0.1917,0.1900,8.0808,-0.2519,0.0000,1.0000,0.0000,0.2202,54221.6
9,4224,2760,-0.3163,-1.9027,0.1550,0.2696,9.2874,-0.0414,0.0000,1.0000,0.0000,0.2203,54354.5
9,4544,2780,0.5141,-0.0414,0.2168,0.1722,9.3903,-0.2689,0.0000,1.0000,0.0000,0.2203,54476.8
9,4864,2800,0.9574,-1.2528,0.2487,0.1244,9.4601,-0.2042,0.0000,1.0000,0.0000,0.2203,54617.9
10,192,2820,-0.1123,6.2181,0.4773,0.2098,8.6404,-0.4895,0.0000,1.0000,0.0000,0.2204,54770.7
10,512,2840,0.1810,0.4251,0.2036,0.3734,7.4504,-0.4400,-0.0000,1.0000,0.0000,0.2205,54918.0
10,832,2860,0.0128,-0.0121,0.1339,0.4577,10.3688,-0.3145,-0.0000,1.0000,0.0000,0.2203,55085.0
10,1152,2880,-0.6818,-0.4269,0.0825,0.2964,10.6236,-0.3621,-0.0000,1.0000,0.0000,0.2202,55272.6
10,1472,2900,-0.5779,-1.9115,0.1966,0.2403,10.1413,-0.2257,0.0000,1.0000,0.0000,0.2204,55449.8
10,1792,2920,-0.3535,-1.2843,0.0568,0.3206,9.3582,-0.0829,0.0000,1.0000,0.0000,0.2206,55627.0
10,2112,2940,0.3546,-0.0707,0.1769,0.3357,8.8393,-0.3407,0.0000,1.0000,0.0000,0.2205,55803.1
10,2432,2960,-0.2231,2.8178,0.0558,0.3237,12.3235,-0.4679,-0.0000,1.0000,0.0000,0.2205,55929.2
10,2752,2980,-0.4530,0.5631,0.1856,0.3421,8.5504,-0.2711,0.0000,1.0000,0.0000,0.2206,56098.3
10,3072,3000,-0.6479,0.6441,0.1352,0.2933,9.0266,-0.3256,0.0000,1.0000,0.0000,0.2208,56247.2
10,3392,3020,0.8545,1.5208,0.1425,0.2279,7.4021,-0.4113,-0.0000,1.0000,0.0000,0.2207,56399.2
10,3712,3040,-0.2825,1.6138,0.1825,0.2242,11.2086,-0.2988,-0.0000,1.0000,0.0000,0.2210,56539.4
10,4032,3060,-0.5339,0.4153,0.0657,0.2929,8.5845,-0.3366,0.0000,1.0000,0.0000,0.2211,56688.2
10,4352,3080,0.1478,6.2926,0.1105,0.3539,13.1078,-0.5000,-0.0000,1.0000,0.0000,0.2211,56886.5
10,4672,3100,0.7100,1.4405,0.2206,0.3206,7.1803,-0.0853,0.0000,1.0000,0.0000,0.2208,57002.4
10,4992,3120,-0.7175,-0.2627,0.0356,0.2870,12.3090,-0.3589,-0.0000,1.0000,0.0000,0.2207,57122.7
