epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
9,2944,2680,-1.4673,-1.6629,0.0553,0.0687,13.9588,-0.3388,-0.0000,1.0000,0.0000,0.2396,19460.1
9,3264,2700,-0.9416,2.0778,0.3508,0.1054,11.3965,-0.4296,0.0000,1.0000,0.0000,0.2398,19602.9
9,3584,2720,0.6552,-1.0131,0.1915,0.2582,10.9577,-0.1644,0.0000,1.0000,0.0000,0.2402,19727.4
9,3904,2740,0.1125,0.1682,0.2910,0.2124,9.2813,-0.0900,0.0000,1.0000,0.0000,0.2403,19848.0
9,4224,2760,-0.5729,-2.5094,0.1332,0.2704,10.7379,0.0041,0.0000,1.0000,0.0000,0.2404,19955.2
9,4544,2780,0.3243,-0.0092,0.2726,0.0713,12.7579,-0.3263,0.0000,1.0000,0.0000,0.2406,20082.8
9,4864,2800,0.7466,-0.3313,0.2269,0.1014,12.3430,-0.2156,0.0000,1.0000,0.0000,0.2406,20237.1
10,192,2820,-0.4624,6.1966,0.3057,0.2173,9.2030,-0.3498,-0.0000,1.0000,0.0000,0.2410,20402.9
10,512,2840,0.9234,-0.1395,0.1365,0.1355,9.0091,-0.3425,-0.0000,1.0000,0.0000,0.2409,20541.6
10,832,2860,-0.6012,-3.9196,0.2207,0.2383,12.3839,-0.1134,0.0000,1.0000,0.0000,0.2407,20670.5
10,1152,2880,0.4120,0.1736,0.0834,0.2862,10.8999,-0.3650,-0.0000,1.0000,0.0000,0.2408,20808.7
10,1472,2900,-0.6367,-1.2526,0.1884,0.0866,11.0996,-0.1717,0.0000,1.0000,0.0000,0.2408,20978.3
10,1792,2920,-0.1433,1.8609,0.1364,0.2469,9.9263,-0.2016,-0.0000,1.0000,0.0000,0.2409,21110.5
10,2112,2940,-0.3440,0.5610,0.1632,0.1242,10.0903,-0.4061,0.0000,1.0000,0.0000,0.2406,21250.3
10,2432,2960,0.1872,-0.7544,0.0573,0.1399,14.8845,-0.3826,-0.0000,1.0000,0.0000,0.2404,21410.4
