timestamp,avg_reward,total_loss,node_loss,link_loss,cand_loss
1777965795.32583,0.549694,-8.455819,-0.267793,-0.838141,-7.349885
1777965801.183716,0.512880,-5.808581,-0.179272,-0.886253,-4.743056
1777965807.6215549,0.571529,-18.296698,-0.573686,-1.913548,-15.809464
1777965816.1879559,0.509576,-11.549450,-0.364390,-1.472534,-9.712525
1777965822.9811661,0.500323,-7.869954,-0.247661,-0.866220,-6.756073
1777965827.480505,0.525957,-4.802725,-0.145641,-0.455920,-4.201164
1777965833.902771,0.539520,-13.575050,-0.424781,-1.605328,-11.544941
1777965840.397095,0.500315,-5.835843,-0.186701,-0.797722,-4.851419
1777965851.231738,0.452862,-5.747150,-0.186622,-0.820024,-4.740505
1777965855.5545049,0.610559,-13.567757,-0.407693,-1.239603,-11.920461
1777965863.168027,0.526690,-12.766479,-0.395812,-1.375972,-10.994696
1777965870.3218539,0.506067,-7.045523,-0.219529,-0.786231,-6.039763
1777965877.152728,0.539765,-17.052635,-0.536542,-1.541948,-14.974144
1777965884.989096,0.522727,-12.880396,-0.390420,-1.254189,-11.235786
1777965891.30602,0.526156,-10.273607,-0.314101,-1.184951,-8.774555
1777965898.820909,0.563761,-16.103249,-0.506032,-1.882416,-13.714801
1777965903.273643,0.589957,-4.646580,-0.143223,-0.394822,-4.108534
1777965911.0175638,0.482685,-4.811170,-0.154900,-0.584514,-4.071756
1777965920.7219121,0.497746,-10.647367,-0.326871,-1.291138,-9.029357
1777965926.5295749,0.570364,-10.494505,-0.306414,-0.998271,-9.189820
1777965935.458761,0.521342,-5.210424,-0.167603,-0.760526,-4.282295
1777965941.91562,0.552202,-11.291504,-0.358764,-1.216226,-9.716513
1777965945.947291,0.609372,-10.144215,-0.315908,-1.035647,-8.792660
1777965951.7192729,0.582779,-13.209192,-0.400210,-1.362767,-11.446215
1777965959.17727,0.519933,-11.931919,-0.357631,-1.224163,-10.350124
1777965965.684267,0.540380,-12.239005,-0.386360,-1.356440,-10.496204
1777965971.782999,0.527654,-10.280337,-0.312593,-1.107837,-8.859907
1777965978.55725,0.488816,-6.560130,-0.216063,-0.734839,-5.609228
1777965983.63829,0.628245,-14.264735,-0.436250,-1.454606,-12.373879
1777965989.509604,0.556402,-11.551659,-0.366269,-1.182847,-10.002542
1777965997.240968,0.555548,-16.015385,-0.493619,-1.584629,-13.937138
1777966004.6996841,0.547241,-17.505442,-0.530018,-1.623946,-15.351478
1777966009.4092531,0.519285,-6.853929,-0.211095,-0.777872,-5.864962
1777966015.830467,0.508429,-5.992024,-0.183415,-0.575728,-5.232882
1777966021.912004,0.545130,-6.715011,-0.199935,-0.772719,-5.742357
1777966029.4860249,0.511252,-9.426223,-0.294013,-1.093461,-8.038749
1777966036.3832672,0.537420,-13.853261,-0.431939,-1.489879,-11.931442
1777966043.1412108,0.585445,-14.139671,-0.416924,-1.511307,-12.211440
1777966050.688004,0.537316,-13.111335,-0.394427,-1.167748,-11.549160
1777966058.685411,0.530999,-14.632399,-0.473553,-1.744029,-12.414817
1777966065.474257,0.514748,-9.757355,-0.302675,-1.067964,-8.386716
1777966070.224565,0.573186,-10.145374,-0.312369,-0.965335,-8.867669
1777966077.0260758,0.507040,-7.778866,-0.241821,-0.898673,-6.638371
1777966082.9629388,0.580555,-14.967621,-0.463494,-1.536143,-12.967984
1777966087.175564,0.558710,-12.077789,-0.362410,-1.047744,-10.667635
1777966096.379363,0.481671,-6.316125,-0.208292,-0.851696,-5.256137
1777966102.593733,0.508756,-8.690186,-0.258960,-0.925011,-7.506216
