epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
17,1088,5060,0.0810,0.5145,0.0704,4.7376,-0.4853,0.3445,6790.6
17,1408,5080,-0.1323,1.2747,0.1150,5.2122,-0.5095,0.3446,6820.5
17,1728,5100,0.0576,1.1363,0.1148,5.2260,-0.5212,0.3445,6850.0
17,2048,5120,-0.2478,0.4167,0.2126,4.9643,-0.1441,0.3446,6879.7
17,2368,5140,0.3772,-0.4009,0.1184,5.1916,-0.4646,0.3446,6912.2
17,2688,5160,0.2247,1.4185,0.2335,5.9759,0.2213,0.3446,6947.6
17,3008,5180,-0.0941,-3.0091,0.2559,6.5515,0.1216,0.3444,6979.8
17,3328,5200,-0.0552,0.0492,0.2753,4.9263,-0.4681,0.3446,7012.7
17,3648,5220,0.0237,-0.5054,0.2422,4.3314,-0.0411,0.3446,7042.0
17,3968,5240,0.2072,0.5818,0.1369,5.1224,-0.6189,0.3446,7074.4
17,4288,5260,-0.1316,-1.5573,0.1932,6.5585,0.0205,0.3445,7103.5
17,4608,5280,-0.0979,-0.8952,0.2782,4.3012,0.1514,0.3446,7132.4
17,4928,5300,0.1429,-2.0868,0.3132,6.1359,-0.4663,0.3445,7159.0
18,256,5320,-0.3272,-2.1015,0.2624,7.5990,-0.1079,0.3445,7188.6
18,576,5340,0.0328,0.1831,0.2185,5.6283,-0.1350,0.3444,7215.3
18,896,5360,0.2722,1.0206,0.2118,7.0381,-0.4976,0.3444,7243.3
18,1216,5380,0.1105,0.1260,0.3529,7.2922,-0.7368,0.3443,7270.8
18,1536,5400,0.1762,1.0919,0.3724,6.5356,-0.6409,0.3443,7299.1
18,1856,5420,-0.3885,-1.4456,0.2662,7.0629,-0.2785,0.3444,7326.8
18,2176,5440,0.2022,-1.0729,0.1495,4.4360,0.1354,0.3443,7352.8
18,2496,5460,0.0111,-3.5423,0.2807,7.3513,0.2145,0.3444,7380.9
18,2816,5480,0.3037,-0.0377,0.0964,5.5433,-0.7295,0.3442,7409.8
18,3136,5500,-0.0412,-0.0100,0.1213,5.7455,-0.6340,0.3440,7437.9
18,3456,5520,-0.1746,-1.4287,0.2133,6.0694,-0.2249,0.3440,7466.7
18,3776,5540,0.0378,0.1034,0.1566,6.2864,-0.6357,0.3441,7494.6
18,4096,5560,0.4171,-1.4223,0.1222,5.1687,0.1354,0.3441,7522.4
18,4416,5580,-0.0064,-1.5859,0.1354,6.5001,-0.3521,0.3441,7552.7
18,4736,5600,-0.2944,-0.2947,0.1979,5.1606,-0.1507,0.3442,7582.0
19,64,5620,0.3772,0.5306,0.4690,6.8817,-0.4725,0.3442,7610.1
19,384,5640,-0.0400,2.0482,0.2799,5.8669,-0.5023,0.3442,7637.2
19,704,5660,-0.0904,1.6172,0.2286,6.8375,-0.3612,0.3440,7663.6
19,1024,5680,0.0877,-1.4503,0.1686,5.3480,-0.3330,0.3440,7692.5
19,1344,5700,-0.1313,0.1411,0.1447,4.7032,0.2718,0.3440,7721.1
19,1664,5720,-0.0591,-1.2226,0.2770,4.8854,-0.2564,0.3438,7748.9
19,1984,5740,0.1265,0.3542,0.2261,4.1844,-0.4858,0.3439,7776.2
19,2304,5760,0.3877,0.1346,0.1404,5.4303,-0.3771,0.3438,7802.5
19,2624,5780,0.1023,-0.4015,0.1105,5.5481,-0.2728,0.3438,7832.6
19,2944,5800,0.2831,-0.1556,0.4052,7.0877,-0.6131,0.3436,7860.7
19,3264,5820,0.4142,0.0485,0.1859,4.3511,-0.5109,0.3436,7888.8
19,3584,5840,0.0331,0.0903,0.1414,4.3032,-0.2478,0.3438,7918.7
19,3904,5860,0.2428,-0.7020,0.1725,4.6521,0.1460,0.3438,7948.3
19,4224,5880,0.1725,0.0011,0.1569,6.4745,-0.3883,0.3438,7978.4
19,4544,5900,0.0169,0.4139,0.6218,5.0806,0.1796,0.3439,8009.3
19,4864,5920,-0.1427,-1.4486,0.2649,5.7640,-0.4059,0.3440,8036.9
20,192,5940,0.2880,-0.0748,0.1505,4.5484,0.1710,0.3442,8066.0
20,512,5960,0.2300,-1.0600,0.1041,6.6967,-0.6539,0.3441,8463.6
20,832,5980,-0.2833,-0.1484,0.1718,4.0615,0.1079,0.3440,12160.4
20,1152,6000,0.0655,-0.4680,0.1320,3.4570,-0.2134,0.3440,12188.7
20,1472,6020,0.0597,-0.9809,0.1972,4.4959,0.1129,0.3439,12213.8
20,1792,6040,0.3950,0.2704,0.1799,4.1154,-0.7351,0.3440,12238.5
20,2112,6060,0.3915,0.2523,0.4617,4.7815,-0.2211,0.3440,12262.1
20,2432,6080,-0.0101,-1.9413,0.7009,6.1165,-0.4887,0.3440,14287.0
20,2752,6100,0.5000,0.4250,0.2550,4.8290,-0.5198,0.3439,14312.3
20,3072,6120,0.0346,0.4941,0.2083,6.8643,-0.6544,0.3437,14337.1
20,3392,6140,0.0040,0.9427,0.2773,5.2562,-0.5046,0.3438,14364.2
20,3712,6160,-0.1945,-0.0753,0.2607,5.0742,-0.1092,0.3440,14390.2
20,4032,6180,0.2696,-0.8562,0.3182,4.9496,-0.6171,0.3439,14415.9
20,4352,6200,-0.2792,0.0881,0.2283,2.9152,-0.7384,0.3440,14444.0
